date,Open,High,Low,Close,Adjclose,Volume,Returns,Value_Traded,Market_Cap,EPS,P/E_TTM,P/S_TTM,P/Cf_TTM,P/B_TTM,EV,EV/ebitda_TTM,EV/sales_TTM,5D_ADTV,21D_ADTV,63D_ADTV,126D_ADTV,189D_ADTV,252D_ADTV,21D_STDV,63D_STDV,126D_STDV,252D_STDV,20_EMA,55_EMA,200_EMA,RSI,MACD_Line,MACD_Sig,Hist,ADX,ROC,OBV
2014-03-11,18.5495,18.64,18.364,18.441,18.441,44960380,-0.004615064657918944,829114367.5799999,168919560000.0,0.029912663755458514,616.4947445255474,2.2688079728150643,30.85852393131165,4.692470692816268,162510560000.0,42.44203708540089,2.1827268209474435,997280878.0927118,1276518063.3063848,1337096538.9185438,1154258808.8440146,1020657035.6667504,968763031.2149042,0.21305232915914996,0.32516889755865047,0.3210369285559832,0.2824887399284749,18.249298047720917,18.4314633609596,16.933823324883907,52.69728180727594,-0.007586213717761581,-0.14894888704047582,0.14136267332271424,20.191811179998517,6.361754894552707,2931383980.0
2014-03-12,18.32,18.558,18.1805,18.532,18.532,44393260,0.004934656471991872,822695894.32,169753120000.0,0.029912663755458514,619.5369343065694,2.2800037607618227,31.010800146145414,4.715626423690205,163344120000.0,42.65973361190912,2.193922608894202,874149635.0527118,1256392064.491677,1333253200.3103132,1156542488.3757608,1020504629.6626236,968495710.8142693,0.21336157594721125,0.325203740357094,0.3210662519143476,0.28235805084438664,18.276222043176066,18.435053955211043,16.949725580357697,54.29511845272362,0.01275514254636434,-0.11660808112310778,0.12936322366947212,18.79598515301322,5.36129937112404,2975777240.0
2014-03-13,18.831,19.1555,18.404,18.5755,18.5755,136580940,0.002347291172026811,2537059250.9700003,170151580000.00003,0.029912663755458514,620.9911678832118,2.285355593461647,31.08359152356595,4.72669537196511,163742580000.00003,42.7637973361191,2.199274441594026,1163662028.5427117,1321647248.2521534,1356659399.0955513,1172526616.756475,1030709496.1093961,976506471.5462931,0.21334852360006828,0.3248581866918038,0.3210091062208939,0.28235132109191174,18.304724705730727,18.440069885382076,16.965902440254634,55.076304190012756,0.03201683030262714,-0.08688309883796079,0.11889992914058793,18.789665017590924,3.6810672025005653,3112358180.0
2014-03-14,18.64,18.9284,18.5775,18.687,18.687,88044400,0.0060025302145299,1645285702.8000002,171172920000.0,0.029912663755458514,624.7186861313869,2.2990735094623456,31.27017172086226,4.755067503750208,164763920000.0,43.03053538782972,2.2129923575947243,1323033160.4852798,1290243222.159296,1367904492.5481691,1181774228.5883799,1035546771.3101897,977523065.4831978,0.16869802726846508,0.32385992975548705,0.3209957872925111,0.28014493008645486,18.341131876613517,18.448888818047003,16.983027789107823,57.100329629349524,0.05563761894012842,-0.058378955282342944,0.11401657422247136,18.783796320413078,3.8743746525847778,3200402580.0
2014-03-17,18.786,18.9425,18.744,18.752,18.752001,46136420,0.0034784074490286088,865150193.97642,171768329160.0,0.029912663755458514,626.8917122627737,2.307070623883524,31.378942119108512,4.771607565975888,165359329160.0,43.18603529903369,2.2209894720159027,1339861081.9292839,1260316458.175845,1368785569.833509,1185446974.9024785,1037006246.0213349,975900091.2567551,0.1531549275788073,0.32390501269310207,0.3209192340248096,0.2796752556460303,18.38026226931699,18.459714253116754,17.000629512599286,58.2804067978668,0.07869515284198414,-0.03096413365747753,0.10965928649946166,18.808750977519583,4.140177158248415,3246539000.0
2014-03-18,18.866,18.95,18.75,18.9385,18.938499,49670160,0.009945498616387605,940678275.48984,173476650840.0,0.029912663755458514,633.126462919708,2.330015591581266,31.691021344537816,4.819063582421245,167067650840.0,43.63218878036041,2.243934439713645,1362173863.511252,1245134228.9372656,1365266467.6222365,1188640012.7714453,1037737918.4800113,976847835.9871117,0.15516997841863275,0.3241404606901145,0.32089421630698833,0.27930190099717467,18.43342767223918,18.476813708362585,17.01991179605601,61.548597998894095,0.11074069475549919,-0.0026231679748821846,0.11336386273038138,18.84919661307119,4.60369511184755,3296209160.0
2014-03-19,18.9385,18.95,18.471,18.6615,18.661501,52933740,-0.014626185528219482,987823041.94374,170939349160.0,0.029912663755458514,623.866237810219,2.2959363512551545,31.22750258677384,4.748579064392466,164530349160.0,42.969534907286494,2.2098551993875333,1395199293.0359998,1207971153.5798314,1366999561.7883275,1190933891.050602,1039762793.928179,976962760.2882376,0.1603595913827171,0.3244541710434845,0.31973352958157536,0.2796801065839816,18.455148941549734,18.483409683063922,17.036246016990777,54.695230983952555,0.11248889204095036,0.020399244028284327,0.09208964801266603,17.974514725101574,3.738401245205414,3243275420.0
2014-03-20,18.532,18.65,18.311,18.4485,18.4485,51169200,-0.01141392645746997,943994986.1999999,168988260000.0,0.029912663755458514,616.7454744525547,2.269730702590896,30.871074168797954,4.69437913217401,162579260000.0,42.4599791068164,2.183649550723275,1076586440.0819998,1183854346.4068725,1367533635.4732485,1191127909.4677448,1040594826.7123061,977912414.1953804,0.1515107445038299,0.32514644119169295,0.31843107237655077,0.27997907533977456,18.454515709021187,18.482162908668784,17.05029829542868,50.07760193660394,0.09558510481968341,0.035436416186564144,0.060148688633119264,16.69086489633969,1.393239901071719,3192106220.0
2014-03-21,18.55,18.642,17.92,18.031,18.031,108358700,-0.02263056617069137,1953815719.6999998,165163960000.0,0.029912663755458514,602.7881751824817,2.218365411736263,30.17244428206065,4.588142674593033,158754960000.0,41.46120658135283,2.132284259868642,1138292443.462,1218648775.0878248,1376588873.008169,1200811873.8402846,1046613576.5824648,982843725.178555,0.17449415979340965,0.3249685592150025,0.32025449955821583,0.28052926944592915,18.4141808795906,18.466049947644898,17.060056521344812,42.50316472815772,0.04794726463413923,0.037938585876079164,0.010008678758060066,16.50055157139485,-3.155463651744239,3083747520.0
2014-03-24,18.0045,18.075,17.43,17.5925,17.592501,97592540,-0.02431917253618765,1716896857.5425398,161147309160.0,0.029912663755458514,588.1288655474452,2.1644166005399375,29.438675403726705,4.47656284126896,154738309160.0,40.412198788195354,2.0783354486723167,1308641776.1752238,1230853245.9614162,1388600682.1404004,1201116602.9555428,1049619320.5118963,986459174.7432079,0.19338120757508842,0.3282222650098643,0.3218076804281107,0.2812760939686572,18.335925652962924,18.434851770943293,17.065354476356305,36.29393517284038,-0.024902214310479565,0.02537042583876742,-0.05027264014924698,17.301116742121234,-5.457324806534835,2986154980.0
2014-03-25,17.7015,17.9485,17.442,17.7355,17.7355,89114060,0.00812840652957747,1580482411.1299999,162457179999.99997,0.029912663755458514,592.9094160583941,2.1820098585684926,29.677964925100472,4.512950163897994,156048179999.99997,40.75429093758161,2.0959287067008714,1436602603.3032558,1245018800.9245763,1381521042.9175313,1208999637.8571303,1052446086.060309,990175751.1795968,0.18890801888218478,0.3264761010500743,0.32110961322420783,0.2812382472143381,18.278742257442644,18.409874921981032,17.072022591019426,39.40291059632221,-0.07028690334902166,0.006238960001209604,-0.07652586335023126,18.04449868636716,-4.663231486145703,3075269040.0
2014-03-26,17.8565,17.88,17.17,17.1705,17.1705,82413300,-0.031857009951791526,1415077567.65,157281780000.0,0.029912663755458514,574.021094890511,2.112497548789169,28.73251370113263,4.3691810656147565,150872780000.0,39.40265865761295,2.026416396921548,1522053508.4445078,1248467624.511719,1386958754.734833,1215160588.354511,1056401987.0431131,993290137.7194777,0.20779758252818445,0.3318726556303935,0.3243262862835358,0.28277959095773264,18.17319537578144,18.365611531910282,17.07300246573565,32.627696100197376,-0.15011494287096738,-0.025031820573225796,-0.1250831222977416,19.214654304881908,-7.319250407834699,2992855740.0
2014-03-27,17.1575,17.2,16.544,16.9235,16.9235,115409240,-0.014385137299438022,1953128273.14,155019260000.0,0.029912663755458514,565.7637226277373,2.0821089815051104,28.319192546583853,4.306329796099783,148610260000.0,38.81176808566205,1.9960278296374894,1723880165.8325076,1279408129.956481,1409214046.7847927,1225673476.6345904,1062286337.5511556,998013990.6398747,0.21085899517899165,0.33246887909179657,0.32495260788636177,0.28263665191891835,18.054176768564158,18.31410754862777,17.071514879011914,30.18422105830937,-0.230651270782797,-0.06615571061514004,-0.16449556016765698,21.178092673349674,-8.228946369502733,2877446500.0
2014-03-28,17.0025,17.35,16.804,16.9145,16.914499,79735640,-0.000531863976127922,1348688403.04436,154936810840.0,0.029912663755458514,565.4628132846715,2.0810015827434754,28.304130588235292,4.304039414411911,148527810840.0,38.790235267693916,1.9949204308758546,1602854702.5013797,1290376014.5081172,1418608270.9585128,1231350597.3425615,1065720968.6460991,1000749824.9696934,0.21059486763749863,0.33102058169311516,0.3240886940062295,0.28262131126718115,17.945636028700903,18.264121529033922,17.06995253195707,30.095769509317925,-0.29183905737146176,-0.1112923799664044,-0.18054667740505737,22.5183867535949,-8.728151305849341,2797710860.0
2014-03-31,17.12,17.3145,16.703,16.8183,16.818501,85949660,-0.005675485865705987,1445544442.65966,154730209200.0,0.03260869565217391,515.767364,1.9805720290819726,28.954006212574853,4.08323769462184,147835209200.0,34.66241716295428,1.8923148993907122,1548584219.5248036,1292219394.8871486,1428996335.4030406,1238663790.97994,1068677250.4572616,1003864614.1389778,0.20854897113474102,0.3300303533284512,0.3240478789175411,0.28203150791084275,17.838289835491295,18.212492224425567,17.067450526663965,29.115804931359012,-0.3441103652985191,-0.15785597703282733,-0.1862543882656918,23.901661498815738,-9.458690210223143,2711761200.0
2014-04-01,16.9045,17.2215,16.9,17.1495,17.1495,72057980,0.01968064811483483,1235758328.01,157775400000.0,0.03260869565217391,525.918,2.0195509702524195,29.52383982035928,4.163598458858922,150880400000.0,35.37641266119578,1.9312938405611593,1479639402.9008038,1303021378.9447677,1433077727.0191321,1244437239.0739875,1070901964.6980551,1006017832.7336208,0.2229270597647952,0.3323987566281876,0.32474261869554777,0.28258899615414557,17.772690803539742,18.17452821641037,17.068266939333974,36.76179358911411,-0.3547377049530702,-0.1972323226168759,-0.15750538233619432,25.18613090509223,-8.227644886819718,2783819180.0
2014-04-02,17.2995,17.4148,17.019,17.098,17.098,89510460,-0.0030030030030030463,1530449845.08,157301600000.0,0.03260869565217391,524.3386666666667,2.0134862526240336,29.435179640718562,4.1510951601836705,150406600000.0,35.2653223915592,1.9252291229327736,1502713858.3868039,1328996837.3390534,1444729248.2389572,1250472882.4712098,1074138014.9940338,1009609205.9660016,0.2173448948688837,0.3308621843458351,0.3227232657314866,0.2820747411045751,17.708434536535957,18.13608078011,17.068562790683885,36.109163790739714,-0.3631296353952038,-0.2304117851725415,-0.13271785022266233,25.700167910063218,-8.820397353861065,2694308720.0
2014-04-03,17.091,17.125,16.423,16.681,16.681,127985980,-0.02438881740554444,2134934132.38,153465200000.0,0.03260869565217391,511.5506666666667,1.9643797040602122,28.717290419161678,4.049854858288911,146570200000.0,34.36581477139508,1.876122574368952,1539075030.2348037,1362167409.8561962,1465097223.1851475,1261757963.8929756,1083359784.8682668,1016061358.5668746,0.20760638405072965,0.3338198493208486,0.3246583793214697,0.2832369154602081,17.61058362829444,18.084113609391785,17.064706444507927,31.268636623555686,-0.3988312374749903,-0.26409567563303127,-0.134735561841959,27.056087942182362,-11.92015798084103,2566322740.0
2014-04-04,16.7575,16.772,15.7805,16.15,16.15,250691560,-0.0318326239434088,4048668693.9999995,148580000000.0,0.03260869565217391,495.26666666666665,1.9018483436587987,27.803143712574848,3.9209373515596138,141685000000.0,33.22039859320047,1.8135912139675388,2079071088.425932,1503080334.1647677,1515432841.4780009,1287196758.8104358,1101777419.930489,1029534020.2479857,0.2263401609148278,0.33890825998869306,0.3268386524681257,0.2847582896212217,17.47148042559973,18.01503812334208,17.055604887846155,26.413095074157646,-0.4646164671674171,-0.30419983393990846,-0.16041663322750865,29.004111249360108,-13.458193957710062,2315631180.0
2014-04-07,16.0495,16.247,15.6565,15.888,15.888,141547200,-0.016222910216718178,2248901913.6,146169600000.0,0.03260869565217391,487.232,1.8709948287338078,27.352095808383233,3.8573283369398847,139274600000.0,32.65524032825322,1.7827376990425476,2239742582.614,1569769470.8558552,1531309446.805527,1300449552.2275786,1108991266.1599598,1036098066.2708033,0.2274388798131124,0.33984560318097806,0.32713487705777017,0.2850055148480779,17.320672766018802,17.939072476079865,17.043986928763108,24.3998042035175,-0.5317631118874964,-0.349712489529426,-0.18205062235807035,30.92708098914022,-13.879177168875511,2174083980.0
2014-04-08,16.094,16.4,15.922,16.3535,16.3535,131710780,0.029298841893252714,2153932240.73,150452200000.0,0.03260869565217391,501.50733333333335,1.9258128104039733,28.153480538922157,3.97034359001425,143557200000.0,33.65936694021102,1.8375556807127131,2423377365.158,1635146692.4736457,1553389359.025786,1312412210.3147216,1116106536.3253038,1042408802.0733826,0.26053798795092753,0.34484859523051853,0.32717756004172566,0.2863139476262976,17.228561074017012,17.88244488764844,17.037116412058996,34.022295142142625,-0.5411770003503769,-0.3880053916936162,-0.15317160865676066,32.218100687046295,-9.303421884532181,2305794760.0
2014-04-09,16.4235,16.609,16.125,16.5903,16.5905,101173220,0.014492310514568674,1678514306.4099998,152632600000.0,0.03260869565217391,508.7753333333333,1.9537222876452818,28.56148952095808,4.027883042170265,145737600000.0,34.1705978898007,1.8654651579540218,2452990257.424,1675594308.6084075,1565251336.9037533,1318101039.3960707,1122187813.2678964,1046629163.8750491,0.26986862033183906,0.3456801285998409,0.32616554168753875,0.28634120742580715,17.167793352682057,17.836303998803853,17.032672467660397,38.326348039283815,-0.5234793118201502,-0.415100175718923,-0.10837913610122718,32.764257450037846,-5.695614284745531,2406967980.0
2014-04-10,16.53,16.55,15.825,15.8555,15.8555,122638120,-0.0443024622524939,1944488711.6599998,145870600000.0,0.03260869565217391,486.2353333333333,1.8671675797450207,27.296145209580835,3.849437905737056,138975600000.0,32.585134818288395,1.7789104500537607,2414901173.2799997,1729013014.1960268,1582725093.0728667,1325834490.3193245,1126122051.3419704,1051034302.6504856,0.2995613751260583,0.35550154156857905,0.3314877255346484,0.2893288848893868,17.042813033379005,17.765560998846574,17.020959308778206,31.469896803382102,-0.5622805038626204,-0.44453624134766245,-0.11774426251495795,33.64332200590939,-10.600208621127116,2284329860.0
2014-04-11,15.7,15.825,15.475,15.5865,15.5865,145840560,-0.016965721673867118,2273143888.44,143395800000.0,0.03260869565217391,477.986,1.8354897342685987,26.833046407185627,3.784129413627487,136500800000.0,32.00487690504103,1.7472326045773385,2059796212.168,1716445615.980312,1601879720.1527696,1337681967.1842453,1130756247.3485312,1056949232.3286207,0.2992525979766302,0.35639901570290455,0.3308491951355052,0.28968418004204466,16.904116554009576,17.68773739174491,17.00668608182519,29.397102959039866,-0.6077312326268043,-0.47717523960349084,-0.13055599302331344,34.84454228552007,-9.225124486765102,2138489300.0
2014-04-14,15.8835,16.024,15.564,15.7955,15.7955,85870640,0.01340903987425035,1356369694.1200001,145318600000.0,0.03260869565217391,484.3953333333334,1.8601018893041832,27.192851796407187,3.834870955824141,138423600000.0,32.45570926143024,1.771844759612923,1881289768.2719998,1702687710.8050745,1605743885.0299122,1343109631.560039,1134290159.6793778,1058798258.7549698,0.30471574641162885,0.3569728974968483,0.33033807908293256,0.28929323652159694,16.798534025056284,17.62015748489688,16.99463447902096,33.08487264324281,-0.6197427012297787,-0.5056887319287484,-0.11405396930103029,35.35090878935963,-6.665287913256712,2224359940.0
2014-04-15,15.835,15.914,15.275,15.804,15.804,107986740,0.0005381279478331447,1706622438.96,145396800000.0,0.03260869565217391,484.656,1.8611028621166352,27.20748502994012,3.836934607061804,138501800000.0,32.47404454865182,1.772845732425375,1791827807.918,1742757817.7090542,1618064827.5475628,1351872699.453372,1139000027.6030285,1063259334.9963986,0.3035128186670004,0.35476389747844217,0.3303353812886026,0.2888224712641295,16.703816498860448,17.555294717579134,16.98278736977697,33.23760480551513,-0.6214127384403163,-0.528833533231062,-0.09257920520925433,36.158786102576435,-6.565367380967057,2332346680.0
2014-04-16,16.0585,16.2,15.7355,16.184,16.184,85718020,0.024044545684636764,1387260435.68,148892800000.0,0.03260869565217391,496.30933333333337,1.9058522349086071,27.861676646706588,3.9291919565102655,141997800000.0,33.29373974208675,1.8175951052173467,1733577033.772,1764023634.8609667,1623252227.5685809,1357383177.9460707,1143021814.9349864,1065437444.6086206,0.31758267435066584,0.35897091957033245,0.3313970706495559,0.28913195768608774,16.654310165635643,17.50631990623702,16.974839236744362,39.84770095251403,-0.5853261551899926,-0.5401320576228481,-0.04519409756714454,36.07256206414358,-3.772637050115224,2418064700.0
2014-04-17,15.988,16.433,15.988,16.2455,16.245501,86007560,0.0038001112209589127,1397235901.98756,149458609200.0,0.03260869565217391,498.19536400000004,1.913094685371973,27.96755411676647,3.944123322953502,142563609200.0,33.42640309495897,1.8248375556807128,1624126471.837512,1783519485.339244,1629080227.1739368,1363099098.078591,1145483897.9323277,1067751628.6779363,0.3186140900953942,0.35918301733825186,0.33093444504939445,0.2874902795501089,16.61537595938463,17.4612906595857,16.967582139861335,40.868125223968164,-0.5454767448919924,-0.541200995076677,-0.004275749815315422,35.36147280987016,-5.271284877110116,2504072260.0
2014-04-21,16.1985,16.5575,16.1155,16.5435,16.543501,60011960,0.01834354015921069,992807920.2719599,152200209200.0,0.03260869565217391,507.33403066666665,1.9481876145614665,28.480578068862275,4.016472507520979,145305209200.0,34.0692166940211,1.8599304848702063,1368059278.2039037,1785843910.7712421,1616239751.6015205,1364446476.051543,1145936730.2376292,1069002536.6218728,0.3291986222393222,0.3608349211036621,0.331886782993209,0.287999853687009,16.60853072515752,17.42851245745764,16.963362427026894,45.676873833651044,-0.48426735796458686,-0.529814267654259,0.04554690968967212,34.37415034323301,-3.243063516200728,2564084220.0
2014-04-22,16.6,16.875,16.447,16.466,16.466,74285760,-0.00468467950042728,1223189324.16,151487200000.0,0.03260869565217391,504.9573333333334,1.939060979980544,28.347155688622756,3.997656621100966,144592200000.0,33.90203985932005,1.8508038502892836,1341423204.2119038,1751052177.6502893,1615479310.1960588,1358570056.8352392,1148358983.063661,1071639974.5905633,0.3228774370540147,0.35823168760596363,0.32160144728903145,0.2878342639860234,16.594956370380615,17.394137012548438,16.95841354715598,44.65968449089336,-0.4369749852099041,-0.511246411165388,0.07427142595548397,32.67029221327542,-1.2888915532641931,2489798460.0
2014-04-23,16.653,16.6565,16.1695,16.229,16.229,72027440,-0.014393295275112461,1168933323.76,149306800000.0,0.03260869565217391,497.6893333333333,1.9111515027392352,27.939146706586826,3.9401171689449517,142411800000.0,33.39080890973036,1.822894373047975,1233885381.1719038,1724958676.041597,1620743327.010268,1361298770.960062,1151358594.2928674,1073851355.9681823,0.31682585397066826,0.35889517602397913,0.3220788477243875,0.28759545172796785,16.56010338272532,17.352524976385993,16.951155700915624,41.60820711552138,-0.4138487674082576,-0.49176688241396194,0.07791811500570434,31.59066285254152,0.4891640866873104,2417771020.0
2014-04-24,16.4835,16.87,16.1475,16.8575,16.8575,185874700,0.03872697023846228,3133382755.2500005,155089000000.00003,0.03260869565217391,516.9633333333334,1.9851646101070097,29.02114520958084,4.092705969282737,148194000000.00003,34.74654161781947,1.8969074804157497,1583109845.085904,1798906311.4758828,1651271596.314871,1375760620.847133,1164769611.0386345,1084306808.6827457,0.3474058014348507,0.3681264371519372,0.3256300934584063,0.29006700433515437,16.588426870084813,17.334845512943637,16.950223803394074,51.14211196121845,-0.34087695839091836,-0.46158889760935323,0.12071193921843487,30.074596198055296,6.10208962739176,2603645720.0
2014-04-25,15.8125,15.8245,15.1355,15.1915,15.1915,323730300,-0.09882841465223202,4917948852.45,139761800000.0,0.03260869565217391,465.87266666666665,1.7889739388664176,26.153031437125748,3.688230326700797,132866800000.0,31.15282532239156,1.7007168091751574,2287252435.178392,1965709705.9901683,1701568348.916629,1407483538.3132691,1181986342.1045074,1097155010.4758015,0.4739068902638751,0.4119967830111119,0.3537162791862717,0.30603687532352547,16.455386215791023,17.258297458909936,16.93272406405682,34.88324494718546,-0.41272096034724015,-0.4518153101569306,0.039094349809690454,30.19011160047367,-7.105512581404594,2279915420.0
2014-04-28,15.2,15.2195,14.4,14.829,14.829,289593060,-0.02386202810782334,4294375486.7400002,136426800000.0,0.03260869565217391,454.75600000000003,1.7462853924530235,25.528967065868265,3.6002216709769357,129531800000.0,30.370879249706917,1.6580282627617633,2947565948.472,2077197668.5425496,1745546130.4975,1426050476.798904,1190155767.380645,1100003794.8740952,0.4773019986494087,0.41400139928331225,0.3544328167517688,0.29816105295671425,16.300492290477592,17.171536835377438,16.911791486305013,32.46476971547563,-0.49322300221789206,-0.4600968485691229,-0.03312615364876914,31.06333171583685,-10.617522075886788,1990322360.0
2014-04-29,14.822,15.092,14.5225,15.019,15.019,130211820,0.012812731809292544,1955651324.58,138174800000.0,0.03260869565217391,460.5826666666667,1.7686600788490094,25.856062874251496,3.6463503457011663,131279800000.0,30.780726846424386,1.6804029491577492,3094058348.556,2106100664.8061516,1758421827.28877,1406836329.286285,1195300052.4233966,1100707862.7517934,0.4813882506690789,0.4123009373041468,0.3284474446704449,0.29767742382808204,16.178445405670203,17.094660519828246,16.892957740172626,35.008164871832946,-0.5355169324331577,-0.4751808653419299,-0.060336067091227796,31.874178965816945,-5.275771814196961,2120534180.0
2014-04-30,14.905,15.228,14.905,15.2065,15.2065,81784120,0.012484186696850585,1243650220.78,139899800000.0,0.03260869565217391,466.3326666666667,1.790740361476627,26.178854790419162,3.6918720641790257,133004800000.0,31.185181711606095,1.7024832317853669,3109001727.96,2096486654.2404535,1757432010.3675935,1406371526.3369439,1196994010.7463067,1101362245.3735394,0.485252773763064,0.41114011051415045,0.32848550994591624,0.2975039246845561,16.085879176558755,17.027226215548666,16.876177066141057,37.509267013232936,-0.5475931805228011,-0.4896633283781041,-0.057929852144697036,32.295799835279546,-2.4380072498636607,2202318300.0
2014-05-01,15.2065,15.524,15.2,15.3945,15.3945,86583340,0.012363134186038849,1332907227.63,141629400000.0,0.03260869565217391,472.098,1.8128795248579184,26.50250748502994,3.7375151739061594,134734400000.0,31.59071512309496,1.7246223951666582,2748906622.436,2101112792.317596,1708861958.9126818,1410643887.3490868,1201031816.992603,1102325066.5051665,0.48133760253582847,0.3985332935159284,0.3284594104055913,0.29683388370138497,16.020033540696016,16.968914564993355,16.861434010756568,40.00241279776897,-0.5358170993335154,-0.4988940825691864,-0.03692301676432902,31.98932717222448,-2.538697730366246,2288901640.0
2014-05-02,15.521,15.6645,15.2155,15.4005,15.4005,79744360,0.00038974958589088615,1228103016.1799998,141684600000.0,0.03260869565217391,472.282,1.8135860939020019,26.512836826347304,3.7389718688974507,134789600000.0,31.603657678780774,1.7253289642107419,2010937455.182,2086715324.2747388,1636226364.5153804,1407480678.783054,1202725220.037841,1103253730.3253253,0.48162947327876326,0.33529633170006456,0.32843028779504646,0.29637898791883066,15.961030346344014,16.912899759100736,16.84689735393312,40.08457060056704,-0.5200060146486507,-0.5031164689850792,-0.01688954566357148,31.384859098595204,-2.5531511009870944,2368646000.0
2014-05-05,15.3185,15.5115,15.25,15.5025,15.5025,50406000,0.006623161585662896,781419015.0,142623000000.0,0.03260869565217391,475.41,1.8255977676514261,26.688435628742514,3.763735683749406,135728000000.0,31.823681125439624,1.737340637960166,1308346160.8339999,2022262223.44712,1592086872.5325441,1406555122.7424986,1202822317.539534,1102755545.3622298,0.47746732734205594,0.32903304006743456,0.3283501022672324,0.2956971278607271,15.917360789549345,16.86252833913285,16.83352026583428,41.549895492768286,-0.4935556660818925,-0.5012043084044419,0.007648642322549359,30.823567315939446,-4.210949085516569,2419052000.0
2014-05-06,15.4765,15.4905,14.852,14.869,14.869,93646540,-0.04086437671343335,1392430403.26,136794800000.0,0.03260869565217391,455.98266666666666,1.7509958527469152,25.597829341317365,3.6099329709188788,129899800000.0,30.457162954279017,1.6627387230556552,1195701976.5699997,1895774685.7928343,1587561506.8584733,1408112242.604542,1206633122.1841903,1105896834.0759602,0.4852915937011877,0.33798002766952034,0.33266908441453424,0.2984714585665475,15.81751690483036,16.791330898449534,16.813972800502597,35.70871525567187,-0.5177435050557211,-0.5045121477346977,-0.01323135732102343,30.865489196150673,-8.473121266004668,2325405460.0
2014-05-07,14.778,14.82,14.334,14.6355,14.6355,140330940,-0.01570381330284476,2053813472.3700001,134646600000.0,0.03260869565217391,448.822,1.7234985407813221,25.195845808383233,3.553243257507785,127751600000.0,29.95348182883939,1.635241411090062,1357734626.8879998,1886484760.019977,1595750688.729426,1418887480.2023993,1214556335.545936,1110841555.778341,0.48512296930567506,0.33902737740837224,0.33329355494480556,0.29883998934115,15.704943866275087,16.714336937790623,16.79229645422894,33.82138867769168,-0.5494206608892807,-0.5134938503656142,-0.03592681052366642,31.522956943651995,-11.533235921465469,2185074520.0
2014-05-08,14.541,14.7939,14.3615,14.416,14.416,76979920,-0.014997779372074804,1109742526.72,132627200000.0,0.03260869565217391,442.09066666666666,1.6976498899185912,24.817964071856288,3.499952499076371,125732200000.0,29.48,1.609392760227331,1313101686.7059999,1836761440.3052151,1594563756.742759,1421977572.2815263,1217344036.7978938,1112497245.9380233,0.47153260671420566,0.3357833262555135,0.3338377432629843,0.2992353395345948,15.582187307582222,16.63225347572667,16.76865171339084,32.103640722850024,-0.5854877127715383,-0.527892622846799,-0.05759508992473927,32.13346270918894,-12.449896756953727,2108094600.0
2014-05-09,14.5285,14.684,14.219,14.612,14.612,81259680,0.013596004439511589,1187366444.16,134430400000.0,0.03260869565217391,448.10133333333334,1.7207311453586607,25.155389221556888,3.5475378687918933,127535400000.0,29.902790152403284,1.6324740156674005,1304954372.3019998,1813373446.8647392,1588495272.9265106,1424933121.3156533,1219954943.3124971,1114350091.4275475,0.4710625423405089,0.3346968014991594,0.3344053877884656,0.2994739152799948,15.489788516383916,16.56010156587929,16.74719249236208,35.26527438178995,-0.5914378222203549,-0.5406016627215102,-0.05083615949884468,32.86611273394184,-9.96364532626779,2189354280.0
2014-05-12,14.715,15.167,14.708,15.143,15.143,74708860,0.03633999452504799,1131316266.98,139315600000.0,0.03260869565217391,464.3853333333334,1.783262505760074,26.069535928143715,3.676455375521191,132420600000.0,31.04820633059789,1.6950053760688137,1374933822.698,1774650949.4990246,1586685342.7289097,1422323311.9551876,1222873168.3104863,1115548388.3422697,0.47039895613367777,0.3438587361187523,0.3350588726200347,0.30133065911837553,15.456761038633067,16.509490795669315,16.731230378010217,43.008129033532356,-0.5470005823615036,-0.5418814466495089,-0.005119135711994738,32.28693075165285,-10.170547234168769,2264063140.0
2014-05-13,15.13,15.28,15.0375,15.232,15.232,70198740,0.005877303044310889,1069267207.68,140134400000.0,0.03260869565217391,467.11466666666666,1.793743279913983,26.222754491017962,3.6980630178920144,133239400000.0,31.24018757327081,1.7054861502227228,1310301183.5819998,1717323488.5104535,1585138784.2476397,1423422842.7700071,1226168723.9529731,1117535306.9601266,0.467739394663697,0.34412330429541255,0.3339310482017508,0.3013634036944344,15.435355225429918,16.46386612439541,16.716312662806136,44.212555884639194,-0.4988517410776563,-0.5332755055351384,0.034423764457482076,31.47949605405659,0.26659645196327464,2334261880.0
2014-05-14,15.125,15.232,14.833,14.881,14.881,66568280,-0.023043592436974736,990602574.6800001,136905200000.0,0.03260869565217391,456.3506666666667,1.7524089908350828,25.618488023952096,3.612846360901462,130010200000.0,30.483048065650646,1.6641518611438226,1097659004.044,1699906006.632358,1564278979.8655763,1424921290.0576265,1227746903.2411742,1118590587.596079,0.4709525058118242,0.34047376746265573,0.334911671388269,0.3019832675504265,15.382559489674687,16.407335191381286,16.698050845265776,40.57101507430797,-0.4834433698031031,-0.5233090783887313,0.03986570858562821,31.044023310955936,0.35066423899117183,2267693600.0
